tarjeta_id,cliente_id,tipo_tarjeta,limite_credito,saldo_actual,fecha_emision,estatus
6256,5559,Platino,122192,60598.07,2023-05-05,Vigente
6257,7282,Clasica,18771,8702.56,2026-09-01,Bloqueada
6258,6446,Clasica,17805,13240.25,2025-04-09,Bloqueada
6259,5842,Oro,36744,27774.78,2022-08-06,Vigente
6260,2311,Platino,81949,13108.34,2025-07-15,Vigente
6261,5983,Platino,102419,82643.68,2025-03-16,Vigente
6262,1407,Signature,204434,144683.63,2023-05-28,Vigente
6263,7039,Platino,79283,50075.24,2025-06-05,Vigente
6264,5268,Signature,215003,65891.8,2025-11-22,Cancelada
6265,2504,Signature,260108,126066.96,2025-10-08,Vigente
6266,4714,Platino,92758,31704.98,2025-02-09,Bloqueada
6267,3658,Signature,208801,72174.81,2023-04-20,Bloqueada
6268,7591,Oro,33324,9111.63,2023-07-17,Cancelada
6269,1071,Oro,39177,32107.79,2026-02-06,Bloqueada
6270,690,Clasica,14625,8448.75,2025-09-21,Cancelada
6271,574,Clasica,13310,10052.63,2025-03-06,Vigente
6272,4564,Clasica,17689,2452.9,2025-05-04,Bloqueada
6273,7945,Platino,94358,6133.41,2024-09-16,Cancelada
6274,2192,Signature,178240,122705.1,2023-06-12,Vigente
6275,3036,Signature,260683,141180.71,2023-07-24,Cancelada
6276,2623,Clasica,16673,131.74,2023-12-15,Cancelada
6277,4498,Signature,231529,188681.88,2025-09-14,Vigente
6278,2898,Platino,119107,86512.53,2024-03-24,Vigente
6279,1201,Clasica,19557,4952.47,2022-08-10,Vigente
6280,6594,Oro,35018,13304.18,2026-01-30,Cancelada
6281,5184,Platino,74739,51367.81,2024-06-05,Vigente
6282,4370,Signature,183202,2285.53,2024-11-25,Vigente
6283,6907,Clasica,19118,4484.58,2025-10-06,Cancelada
6284,5447,Signature,228132,76943.41,2023-02-13,Bloqueada
6285,5503,Oro,55056,21350.29,2023-07-11,Vigente
6286,4916,Clasica,17559,14228.52,2026-08-14,Vigente
6287,4387,Signature,231443,116936.22,2024-06-10,Cancelada
6288,2703,Oro,35976,4083.32,2023-09-15,Vigente
6289,1461,Signature,173466,130704.79,2023-07-05,Vigente
6290,5000,Oro,51077,3686.66,2026-04-26,Bloqueada
6291,7218,Signature,223199,62431.3,2026-02-17,Cancelada
6292,1433,Clasica,18185,2680.84,2026-03-20,Vigente
6293,971,Oro,32771,24686.1,2023-07-29,Bloqueada
6294,453,Oro,48955,41597.39,2023-11-26,Vigente
6295,6175,Signature,250693,186229.75,2025-10-28,Cancelada
6296,5982,Clasica,20656,8944.55,2025-02-08,Cancelada
6297,5742,Clasica,16312,2481.55,2022-08-10,Vigente
6298,4633,Clasica,13179,10898.94,2024-07-01,Bloqueada
6299,1357,Oro,33861,13279.15,2024-10-25,Vigente
6300,2588,Platino,75488,29913.75,2025-12-03,Vigente
6301,2884,Platino,92425,70307.02,2025-01-12,Bloqueada
6302,7592,Oro,49630,8430.08,2025-11-15,Cancelada
6303,3719,Oro,38093,24702.49,2025-07-13,Vigente
6304,5681,Platino,91487,7737.21,2022-10-03,Bloqueada
6305,5082,Oro,49978,32942.68,2025-02-08,Vigente
6306,6372,Signature,204457,54918.79,2026-05-13,Cancelada
6307,1311,Oro,49522,36917.62,2024-10-13,Vigente
6308,4994,Platino,109445,55053.41,2024-12-31,Vigente
6309,5987,Signature,219300,104052.34,2025-06-21,Bloqueada
6310,1576,Signature,236130,53472.75,2025-01-19,Cancelada
6311,3768,Signature,215222,157188.36,2023-07-03,Bloqueada
6312,4198,Clasica,16294,1662.94,2024-04-17,Vigente
6313,1144,Signature,256945,91424.07,2025-05-27,Vigente
6314,2590,Clasica,17757,7957.7,2026-04-26,Bloqueada
6315,6612,Oro,35527,1551.17,2022-10-04,Cancelada
6316,4309,Platino,108285,73268.46,2024-11-11,Vigente
6317,2947,Clasica,20907,16633.6,2023-11-12,Bloqueada
6318,6991,Signature,162552,32813.47,2025-02-26,Cancelada
6319,3276,Oro,38192,16179.74,2022-10-23,Bloqueada
6320,7513,Platino,78720,19525.71,2024-02-16,Bloqueada
6321,1135,Clasica,16435,9920.74,2025-09-01,Vigente
6322,5025,Clasica,13080,2500.4,2023-11-14,Vigente
6323,5671,Signature,229434,111029.05,2025-06-15,Vigente
6324,701,Clasica,13929,4767.2,2026-08-15,Vigente
6325,2896,Signature,178718,150944.07,2024-01-17,Bloqueada
6326,6343,Clasica,16661,10087.98,2022-12-15,Vigente
6327,1925,Signature,198617,128703.47,2023-04-07,Cancelada
6328,2732,Signature,238723,79296.81,2025-08-14,Cancelada
6329,906,Platino,103212,53746.72,2024-11-30,Cancelada
6330,1443,Platino,81633,6850.3,2025-10-06,Cancelada
6331,1550,Clasica,15585,10996.31,2025-04-03,Vigente
6332,7690,Oro,46003,27208.57,2025-12-22,Bloqueada
6333,3628,Clasica,16710,2758.58,2026-08-21,Vigente
6334,6835,Platino,104579,17980.89,2023-05-18,Vigente
6335,7972,Oro,33104,5081.07,2022-08-17,Cancelada
6336,5928,Platino,125128,50920.26,2024-12-25,Bloqueada
6337,6992,Oro,35677,22670.36,2024-09-14,Vigente
6338,6270,Clasica,15319,10382.67,2025-02-18,Cancelada
6339,1039,Clasica,16526,3890.55,2023-09-05,Bloqueada
6340,659,Platino,77481,38999.91,2023-11-19,Vigente
6341,3361,Oro,35611,11842.79,2023-11-28,Cancelada
6342,2921,Signature,258760,37256.39,2025-04-11,Cancelada
6343,7717,Platino,114558,67172.23,2024-11-19,Bloqueada
6344,2108,Signature,179206,86529.42,2023-01-07,Vigente
6345,7729,Signature,199909,92094.23,2025-08-19,Vigente
6346,6350,Clasica,18881,12298.51,2023-10-10,Vigente
6347,6140,Oro,44161,12820.39,2023-04-25,Bloqueada
6348,4948,Oro,54623,2908.38,2024-08-09,Vigente
6349,3489,Clasica,13850,8689.3,2023-10-12,Vigente
6350,278,Platino,108358,79203.65,2024-12-24,Vigente
6351,853,Oro,48561,6832.75,2026-06-22,Vigente
6352,7717,Clasica,13139,620.99,2024-11-23,Bloqueada
6353,3544,Signature,174261,59097.88,2025-07-31,Vigente
6354,7762,Clasica,18394,14871.19,2026-05-20,Vigente
6355,5713,Signature,250007,109786.59,2025-07-14,Bloqueada
6356,7818,Oro,47790,5808.69,2022-08-25,Vigente
6357,2730,Clasica,15501,3271.54,2025-03-05,Bloqueada
6358,1366,Platino,82483,11941.81,2024-04-16,Cancelada
6359,5902,Clasica,14490,5569.02,2023-11-11,Bloqueada
6360,7307,Clasica,12920,6034.04,2023-08-07,Bloqueada
6361,1391,Signature,195018,173.03,2026-08-02,Cancelada
6362,3628,Signature,198962,117946.58,2025-11-12,Bloqueada
6363,2328,Signature,251639,51692.42,2025-09-29,Bloqueada
6364,3524,Platino,73513,23026.93,2023-05-22,Vigente
6365,5139,Clasica,12336,8658.67,2025-06-12,Vigente
6366,3661,Signature,179705,29217.33,2024-05-07,Bloqueada
6367,942,Signature,163862,40392.11,2025-09-14,Vigente
6368,3766,Platino,88054,47769.16,2023-06-01,Bloqueada
6369,842,Signature,183888,28946.52,2025-01-11,Vigente
6370,2506,Oro,46393,35187.73,2026-08-30,Cancelada
6371,1179,Oro,40367,3239.69,2024-02-14,Vigente
6372,4853,Platino,97503,14248.99,2025-10-25,Bloqueada
6373,1108,Clasica,14456,6908.95,2025-10-15,Vigente
6374,7998,Signature,163064,79981.1,2022-11-16,Bloqueada
6375,3838,Platino,90287,151.7,2024-07-04,Bloqueada
6376,3296,Signature,191578,53228.12,2026-02-08,Vigente
6377,2074,Clasica,16910,2276.09,2025-07-20,Cancelada
6378,538,Signature,170891,32896.68,2025-10-07,Vigente
6379,4546,Oro,41774,23964.27,2025-07-09,Bloqueada
6380,6146,Oro,45443,4787.1,2025-07-16,Vigente
6381,2523,Platino,89557,46619.09,2023-07-05,Vigente
6382,4964,Clasica,20124,12059.08,2025-10-31,Vigente
6383,866,Platino,103837,69200.21,2024-01-06,Vigente
6384,4825,Platino,108217,88021.63,2023-09-23,Vigente
6385,5299,Oro,39813,20775.8,2023-09-16,Bloqueada
6386,2984,Clasica,14808,4036.73,2026-06-07,Cancelada
6387,4605,Signature,190174,96174.45,2023-08-19,Cancelada
6388,1677,Clasica,14479,4902.72,2023-12-30,Vigente
6389,2501,Oro,51114,14284.04,2023-07-24,Vigente
6390,6557,Signature,174090,124044.93,2025-05-11,Vigente
6391,2955,Clasica,17466,13649.13,2024-07-14,Bloqueada
6392,7972,Platino,84929,34637.74,2025-12-21,Cancelada
6393,7258,Clasica,13519,4189.34,2024-12-22,Vigente
6394,1840,Clasica,20219,14585.67,2022-10-14,Vigente
6395,7055,Clasica,19360,1258.28,2023-03-06,Vigente
6396,97,Platino,105330,62488.75,2023-07-02,Vigente
6397,5053,Platino,113995,78502.44,2026-06-17,Vigente
6398,1528,Signature,244560,4365.31,2026-08-11,Vigente
6399,6264,Oro,42243,25162.89,2022-11-22,Vigente
6400,7987,Clasica,12643,2995.12,2024-11-18,Bloqueada
6401,5266,Clasica,17360,7323.79,2023-11-02,Bloqueada
6402,2538,Clasica,13986,8648.45,2023-08-29,Vigente
6403,973,Clasica,15956,5619.28,2025-11-17,Cancelada
6404,4142,Clasica,14971,87.34,2023-07-06,Vigente
6405,6553,Signature,265815,48727.69,2024-09-13,Bloqueada
6406,5057,Oro,33132,3311.92,2023-04-20,Vigente
6407,241,Signature,200890,103731.18,2024-06-30,Bloqueada
6408,1307,Clasica,15499,5364.3,2025-05-21,Cancelada
6409,1159,Clasica,14562,4431.04,2025-11-06,Vigente
6410,3476,Oro,50909,38738.35,2022-11-01,Vigente
6411,3798,Oro,51833,22791.5,2025-03-06,Bloqueada
6412,534,Signature,195482,163712.48,2024-01-16,Bloqueada
6413,3700,Signature,243068,106236.91,2025-09-25,Cancelada
6414,268,Clasica,18199,1214.53,2023-07-07,Vigente
6415,2514,Oro,32835,1587.12,2024-03-14,Vigente
6416,314,Platino,93270,58328.58,2026-04-30,Vigente
6417,2346,Oro,49539,32316.89,2022-07-27,Bloqueada
6418,3196,Signature,268532,124411.43,2024-09-15,Vigente
6419,7506,Platino,95535,29080.73,2025-12-21,Bloqueada
6420,4367,Oro,39749,25589.6,2024-08-08,Cancelada
6421,2124,Platino,107289,51202.76,2022-11-04,Vigente
6422,338,Clasica,12960,7602.51,2024-10-05,Vigente
6423,5409,Platino,86447,50828.58,2023-03-22,Cancelada
6424,4833,Signature,244171,84191.75,2023-10-27,Cancelada
6425,7947,Platino,86099,33266.21,2026-02-10,Vigente
6426,5101,Clasica,13709,8174.96,2023-10-03,Vigente
6427,4323,Oro,35526,27495.39,2025-08-18,Cancelada
6428,1234,Platino,85914,12326.94,2024-10-26,Bloqueada
6429,7859,Platino,91982,2952.42,2023-11-09,Cancelada
6430,6689,Platino,103124,84689.81,2025-11-17,Vigente
6431,4638,Platino,101293,57230.88,2023-12-17,Bloqueada
6432,7054,Signature,271703,161436.08,2022-08-17,Bloqueada
6433,3961,Platino,75536,51349.24,2023-12-09,Vigente
6434,835,Oro,32720,20653.93,2024-04-01,Cancelada
6435,4876,Platino,93834,22215.4,2024-10-12,Vigente
6436,2519,Platino,74347,62830.46,2024-11-23,Vigente
6437,3349,Clasica,19055,13276.41,2026-04-01,Vigente
6438,7175,Oro,37856,20993.28,2025-10-01,Bloqueada
6439,6343,Signature,243518,199486.77,2026-08-04,Vigente
6440,3662,Signature,197432,8358.72,2024-09-29,Vigente
6441,1545,Platino,115040,50673.89,2024-06-12,Cancelada
6442,5739,Platino,102595,38845.18,2024-05-09,Vigente
6443,1996,Clasica,16416,12070.0,2022-12-16,Bloqueada
6444,5941,Signature,222962,162625.61,2023-09-02,Cancelada
6445,1711,Clasica,17355,324.74,2022-12-06,Cancelada
6446,1387,Signature,192642,79033.23,2026-02-21,Vigente
6447,1924,Signature,194451,65739.48,2024-10-27,Vigente
6448,2811,Oro,55756,42779.68,2023-07-02,Bloqueada
6449,410,Signature,189221,20404.74,2023-12-27,Cancelada
6450,3467,Clasica,19089,13996.27,2023-06-23,Vigente
6451,7144,Platino,123322,63527.57,2025-03-18,Vigente
6452,3139,Signature,277761,97879.82,2023-09-04,Bloqueada
6453,5952,Signature,187531,27095.9,2026-08-22,Vigente
6454,4265,Signature,161901,81810.96,2023-06-21,Bloqueada
6455,7308,Platino,114977,47475.77,2025-06-26,Bloqueada
6456,7237,Clasica,16754,9191.07,2023-06-27,Vigente
6457,5531,Signature,258572,39595.01,2024-08-08,Bloqueada
6458,7006,Clasica,13002,1390.85,2023-12-19,Vigente
6459,3311,Platino,76304,63961.56,2024-07-22,Bloqueada
6460,6689,Platino,104786,20134.19,2024-09-03,Bloqueada
6461,2866,Clasica,19272,16137.1,2025-09-22,Cancelada
6462,7272,Oro,50004,267.32,2023-10-21,Cancelada
6463,5448,Oro,52277,34013.81,2026-07-03,Vigente
6464,678,Oro,52922,3419.09,2023-05-13,Cancelada
6465,4963,Platino,86808,56066.93,2024-05-25,Cancelada
6466,4580,Oro,36710,25249.92,2022-09-04,Cancelada
6467,451,Oro,54544,42233.94,2023-03-16,Vigente
6468,2065,Oro,33876,23295.04,2026-08-02,Bloqueada
6469,1623,Platino,105703,53353.84,2024-06-29,Bloqueada
6470,2017,Signature,188016,38641.3,2026-03-13,Bloqueada
6471,3267,Platino,106979,32057.83,2025-03-22,Vigente
6472,2847,Oro,39647,23708.44,2023-09-15,Cancelada
6473,5111,Signature,263615,43701.73,2025-10-22,Cancelada
6474,4996,Platino,98032,33659.29,2026-01-31,Vigente
6475,1989,Oro,47413,2099.97,2023-12-03,Cancelada
6476,2372,Platino,116614,74463.89,2025-10-01,Vigente
6477,5240,Platino,100826,19097.18,2023-09-10,Vigente
6478,6733,Clasica,17514,9625.69,2023-05-25,Vigente
6479,1122,Platino,124218,67374.37,2023-11-16,Bloqueada
6480,5425,Platino,106191,47160.02,2024-03-10,Bloqueada
6481,4663,Clasica,17999,3747.79,2026-02-21,Cancelada
6482,6847,Clasica,12931,7923.17,2023-10-30,Vigente
6483,3717,Platino,119754,1311.17,2025-09-11,Bloqueada
6484,4056,Signature,254347,15857.05,2023-02-21,Vigente
6485,1933,Signature,258855,6837.21,2025-08-13,Vigente
6486,188,Oro,40694,28979.27,2023-04-16,Vigente
6487,812,Oro,39389,1116.97,2024-11-09,Bloqueada
6488,6302,Clasica,15852,10788.39,2023-02-20,Vigente
6489,7553,Signature,174781,134773.34,2024-12-09,Vigente
6490,2178,Oro,45325,34384.85,2022-07-31,Vigente
6491,4646,Oro,34788,4401.06,2023-06-25,Vigente
6492,3546,Oro,44788,22345.82,2024-01-19,Vigente
6493,5695,Platino,75903,47472.1,2025-06-14,Cancelada
6494,4744,Clasica,16382,8530.86,2026-02-06,Vigente
6495,5600,Oro,38437,12656.83,2024-08-28,Vigente
6496,2843,Clasica,17536,13327.82,2025-12-10,Cancelada
6497,2150,Platino,101011,20496.21,2023-06-09,Vigente
6498,951,Clasica,16406,6076.24,2025-11-12,Vigente
6499,1797,Signature,204195,5539.32,2023-09-09,Vigente
6500,64,Clasica,15748,12169.78,2025-07-20,Vigente
6501,5285,Oro,53905,41432.59,2025-11-14,Vigente
6502,1469,Platino,79707,65865.06,2023-11-28,Vigente
6503,2305,Platino,114335,74969.75,2024-04-11,Vigente
6504,6262,Clasica,13232,11130.16,2025-07-12,Vigente
6505,2058,Clasica,17419,11667.22,2025-03-07,Vigente
6506,7115,Clasica,15799,5473.19,2026-04-22,Cancelada
6507,1656,Clasica,20700,16271.29,2025-12-30,Vigente
6508,5410,Platino,106315,35071.07,2024-03-23,Vigente
6509,3716,Platino,102232,52425.77,2025-12-08,Bloqueada
6510,379,Platino,103458,75901.05,2025-02-11,Bloqueada
6511,3913,Signature,259526,49405.45,2023-02-19,Bloqueada
6512,7867,Clasica,20408,11104.45,2026-03-11,Vigente
6513,1924,Signature,241128,18974.23,2024-11-07,Bloqueada
6514,583,Clasica,12780,9347.77,2024-05-03,Cancelada
6515,2577,Clasica,12400,7814.37,2024-09-29,Cancelada
6516,322,Oro,52000,34623.68,2024-09-28,Cancelada
6517,5927,Clasica,15811,2357.18,2025-09-28,Vigente
6518,921,Oro,37042,9033.94,2026-02-26,Cancelada
6519,4424,Clasica,13317,8216.12,2024-04-02,Vigente
6520,4400,Oro,44341,34533.52,2026-07-12,Vigente
6521,6547,Oro,32383,5634.78,2025-04-13,Vigente
6522,6734,Signature,186938,85997.14,2023-06-23,Cancelada
6523,4337,Signature,255263,209624.97,2026-06-20,Cancelada
6524,4022,Signature,227137,118926.5,2024-09-08,Vigente
6525,2848,Signature,197171,13453.62,2025-01-29,Vigente
6526,2359,Clasica,15981,3828.24,2024-10-03,Bloqueada
6527,5410,Clasica,20163,2263.55,2026-05-14,Bloqueada
6528,4039,Clasica,16439,4696.85,2023-09-25,Bloqueada
6529,5311,Clasica,19602,2448.2,2025-10-11,Bloqueada
6530,2802,Signature,194724,124957.68,2023-02-24,Vigente
6531,6123,Signature,231197,145960.54,2022-11-08,Vigente
6532,7147,Oro,44993,35706.89,2023-11-27,Bloqueada
6533,1768,Clasica,19772,8269.96,2025-12-07,Bloqueada
6534,6689,Clasica,20432,3372.27,2024-04-20,Vigente
6535,5927,Clasica,18928,8509.69,2025-02-06,Bloqueada
6536,5810,Signature,276960,232056.89,2022-08-18,Vigente
6537,6353,Signature,262184,156779.54,2024-11-24,Bloqueada
6538,2751,Signature,195897,161751.26,2024-02-27,Bloqueada
6539,1348,Signature,274936,91535.71,2024-11-19,Cancelada
6540,5112,Signature,202309,161259.07,2026-08-21,Vigente
6541,5713,Clasica,19113,4589.03,2022-11-23,Vigente
6542,7604,Platino,86697,16763.84,2023-04-10,Vigente
6543,3446,Signature,182344,114723.68,2023-05-25,Vigente
6544,94,Oro,48901,9837.24,2023-05-06,Cancelada
6545,3172,Clasica,13137,10625.68,2023-09-14,Vigente
6546,3757,Clasica,18363,4520.36,2024-06-18,Vigente
6547,4083,Signature,252207,27434.84,2023-10-26,Bloqueada
6548,3656,Signature,167259,79736.57,2025-09-21,Cancelada
6549,1087,Oro,38335,17402.0,2023-07-06,Cancelada
6550,345,Oro,34692,13438.09,2025-04-29,Vigente
6551,2886,Signature,258423,139530.56,2024-12-01,Bloqueada
6552,370,Clasica,18198,3478.38,2025-04-27,Vigente
6553,4574,Clasica,20844,2537.09,2025-02-07,Bloqueada
6554,2577,Oro,46239,34896.4,2025-12-22,Vigente
6555,4062,Signature,212855,34843.59,2026-02-24,Vigente
6556,1364,Signature,216006,130991.84,2026-06-28,Bloqueada
6557,1689,Signature,168710,26892.0,2024-11-13,Bloqueada
6558,6493,Platino,80285,16478.13,2024-12-30,Vigente
6559,10,Platino,72124,13448.36,2025-05-27,Bloqueada
6560,2385,Clasica,14624,3099.62,2025-04-27,Cancelada
6561,5047,Signature,208425,68471.37,2023-09-13,Vigente
6562,7368,Signature,162356,407.92,2023-01-20,Vigente
6563,7007,Signature,236896,19992.56,2022-10-09,Vigente
6564,2118,Clasica,20197,8072.2,2025-02-23,Vigente
6565,7773,Oro,44572,28529.1,2023-08-08,Vigente
6566,3524,Platino,114305,3402.47,2024-01-25,Vigente
6567,1985,Clasica,20312,12657.93,2025-03-08,Vigente
6568,7346,Clasica,17726,2351.47,2025-09-30,Vigente
6569,6031,Platino,74615,38208.68,2022-11-11,Vigente
6570,7119,Platino,110698,49689.49,2024-02-12,Vigente
6571,1038,Platino,118425,3957.87,2025-03-16,Vigente
6572,730,Oro,41477,15443.32,2023-10-15,Vigente
6573,3025,Platino,117486,41572.61,2025-10-16,Vigente
6574,4250,Oro,44656,36368.43,2024-05-13,Vigente
6575,136,Clasica,14161,1921.46,2026-05-22,Vigente
6576,3498,Signature,263364,163979.24,2025-09-02,Vigente
6577,6805,Clasica,15889,10108.7,2025-08-19,Vigente
6578,145,Clasica,19923,4199.64,2026-07-16,Cancelada
6579,4887,Oro,41167,1539.18,2023-01-23,Vigente
6580,6676,Platino,83091,39987.11,2025-02-21,Vigente
6581,5883,Platino,102237,22678.69,2023-03-06,Vigente
6582,1089,Clasica,18193,13504.61,2022-08-16,Vigente
6583,7665,Platino,114000,68429.18,2025-03-27,Vigente
6584,6244,Clasica,14490,4834.75,2024-03-18,Cancelada
6585,5694,Platino,95685,25650.0,2025-04-28,Vigente
6586,949,Signature,265552,789.4,2023-09-09,Vigente
6587,5916,Oro,48542,3587.36,2025-12-02,Vigente
6588,1881,Signature,244779,74198.56,2024-08-18,Vigente
6589,5270,Signature,214128,104287.04,2024-10-14,Cancelada
6590,3913,Platino,109419,70298.38,2024-11-04,Cancelada
6591,2576,Clasica,13647,4663.03,2023-07-14,Cancelada
6592,4164,Platino,96354,74186.58,2024-03-09,Cancelada
6593,1316,Oro,43390,13051.32,2023-12-18,Vigente
6594,2553,Clasica,16568,12890.6,2025-11-15,Bloqueada
6595,7833,Platino,103973,70132.71,2023-09-09,Bloqueada
6596,6184,Oro,50708,29200.17,2023-06-22,Vigente
6597,3079,Oro,37797,31857.47,2025-07-05,Bloqueada
6598,4303,Signature,252535,91839.58,2023-08-22,Vigente
6599,1747,Oro,40108,11799.63,2025-03-19,Bloqueada
6600,162,Clasica,13182,5050.43,2022-10-04,Vigente
6601,6765,Oro,36469,28254.12,2023-03-06,Vigente
6602,7262,Platino,121164,37335.12,2022-12-11,Bloqueada
6603,4669,Clasica,15238,8813.18,2026-07-04,Bloqueada
6604,3095,Clasica,16384,12992.02,2024-10-20,Cancelada
6605,6316,Clasica,13218,10484.63,2023-05-09,Bloqueada
6606,7158,Platino,82837,55643.16,2023-09-30,Vigente
6607,234,Signature,181355,82499.86,2023-12-08,Cancelada
6608,4933,Signature,203971,96768.65,2026-04-26,Bloqueada
6609,1861,Clasica,17526,11959.09,2023-03-13,Cancelada
6610,3190,Oro,41283,9934.88,2025-02-28,Vigente
6611,4363,Oro,51374,31525.4,2023-09-09,Cancelada
6612,4080,Oro,51205,35063.18,2023-10-18,Vigente
6613,5532,Signature,173509,41059.02,2025-03-13,Vigente
6614,2045,Platino,118659,8581.55,2025-10-09,Vigente
6615,5175,Clasica,18475,3755.98,2023-02-24,Cancelada
6616,3364,Oro,53632,16796.62,2024-10-18,Cancelada
6617,6848,Oro,48405,14574.73,2024-12-23,Vigente
6618,6808,Oro,39984,27476.76,2023-12-18,Vigente
6619,33,Platino,99493,27252.44,2023-04-26,Vigente
6620,2813,Platino,72516,36255.05,2023-08-23,Vigente
6621,3159,Oro,46345,2517.31,2023-12-06,Vigente
6622,45,Oro,35116,12155.64,2024-05-16,Vigente
6623,4738,Platino,111714,48364.47,2022-12-21,Bloqueada
6624,6255,Oro,53617,11663.23,2024-06-19,Vigente
6625,6355,Signature,240364,52614.91,2022-09-19,Cancelada
6626,7454,Oro,48287,12097.24,2025-03-25,Vigente
6627,2762,Clasica,16927,10793.77,2023-09-29,Bloqueada
6628,3481,Platino,120362,98159.97,2023-12-15,Cancelada
6629,3087,Clasica,20613,14871.63,2023-12-02,Vigente
6630,630,Platino,115473,91991.17,2023-11-10,Vigente
6631,6355,Platino,73039,32435.47,2025-08-19,Cancelada
6632,3976,Signature,196279,47057.16,2023-11-16,Vigente
6633,2811,Signature,271850,91797.78,2024-03-03,Vigente
6634,5529,Platino,112745,86602.27,2022-12-17,Vigente
6635,3954,Signature,188107,80096.08,2023-04-11,Vigente
6636,3175,Platino,122609,17217.78,2026-07-04,Vigente
6637,4143,Signature,272596,215590.61,2024-05-02,Vigente
6638,1604,Oro,36530,23336.58,2025-04-12,Bloqueada
6639,6764,Oro,52886,16239.5,2024-10-23,Vigente
6640,4818,Platino,76378,48563.6,2024-10-12,Vigente
6641,2245,Oro,43231,22708.56,2025-01-29,Cancelada
6642,261,Clasica,14735,1091.18,2024-11-16,Vigente
6643,1137,Oro,50068,16150.66,2026-06-27,Bloqueada
6644,1648,Clasica,15701,133.61,2025-02-21,Vigente
6645,3522,Signature,252029,206915.21,2026-06-21,Vigente
